A -> B, 48 51,	0.3733124, 0.3946233, 1.0293819 , valid positive
A -> !B, 48 51,	0.57268447, 0.6053767, 0.9817336
!A -> B, 48 51,	0.010047078, 0.18604626, 0.48530495
!A -> !B, 48 51,	0.04395604, 0.81395376, 1.319981 , valid negative
A -> B, 48 60,	0.9375196, 0.9910388, 1.0023686 , valid positive
A -> !B, 48 60,	0.008477271, 0.008961201, 0.79281586
!A -> B, 48 60,	0.051177382, 0.9476746, 0.95850855
!A -> !B, 48 60,	0.002825737, 0.05232544, 4.629338
A -> B, 5 29,	0.93061227, 0.9976439, 0.9988984
A -> !B, 5 29,	0.002197802, 0.002356112, 1.8760772
!A -> B, 5 29,	0.068131864, 1.0140189, 1.0152941 , valid negative
!A -> !B, 5 29,	-9.419322E-4, -0.014018948, -11.16274
A -> B, 5 38,	0.67158556, 0.7199596, 1.0442036 , valid positive
A -> !B, 5 38,	0.2612245, 0.28004038, 0.9018491
!A -> B, 5 38,	0.017896414, 0.26635557, 0.38631263
!A -> !B, 5 38,	0.049293518, 0.7336444, 2.3626466 , valid negative
A -> B, 5 47,	0.18398744, 0.19723998, 0.98157704
A -> !B, 5 47,	0.7488226, 0.80276, 1.0046328 , valid negative
!A -> B, 5 47,	0.016954482, 0.25233665, 1.255769 , valid negative
!A -> !B, 5 47,	0.05023545, 0.7476634, 0.9356809
A -> B, 5 56,	0.8800628, 0.9434534, 0.99467033
A -> !B, 5 56,	0.05274725, 0.05654663, 1.0981764
!A -> B, 5 56,	0.0684458, 1.0186913, 1.0739926 , valid negative
!A -> !B, 5 56,	-0.0012558699, -0.01869134, -0.3629994
A -> B, 5 65,	0.15133438, 0.16223493, 0.9145456
A -> !B, 5 65,	0.78147566, 0.8377651, 1.0184281 , valid negative
!A -> B, 5 65,	0.026059657, 0.38785064, 2.1863792 , valid negative
!A -> !B, 5 65,	0.041130275, 0.61214936, 0.7441587
A -> B, 5 74,	0.7032967, 0.7539549, 0.99765116
A -> !B, 5 74,	0.22951335, 0.24604511, 1.0072669 , valid negative
!A -> B, 5 74,	0.052433252, 0.78037363, 1.0326091 , valid negative
!A -> !B, 5 74,	0.01475668, 0.21962635, 0.89911294
A -> B, 5 9,	0.8423862, 0.90306294, 1.0007848 , valid positive
A -> !B, 5 9,	0.09042388, 0.09693706, 0.9927477
!A -> B, 5 9,	0.05996859, 0.89252347, 0.9891048
!A -> !B, 5 9,	0.007221341, 0.10747653, 1.100684 , valid negative
A -> B, 50 58,	0.6200942, 1.0, 0.9968701
A -> !B, 50 58,	0.0, 0.0, -0.0
!A -> B, 50 58,	0.38304555, 1.0082645, 1.0051087 , valid negative
!A -> !B, 50 58,	-0.0031397343, -0.008264507, 2.6322312
A -> B, 51 66,	0.3610675, 0.94185096, 0.99298096
A -> !B, 51 66,	0.022291988, 0.05814904, 1.1292967
!A -> B, 51 66,	0.5874411, 0.95264757, 1.0043637 , valid negative
!A -> !B, 51 66,	0.029199392, 0.047352374, 0.91961753
A -> B, 52 56,	0.94693875, 0.94693875, 0.9983449
A -> !B, 52 56,	0.053061247, 0.053061247, 1.030488
!A -> B, 52 56,	0.0015698671, Infinity, Infinity , valid negative
!A -> !B, 52 56,	-0.0015698671, -Infinity, -Infinity
A -> B, 52 65,	0.17425431, 0.17425431, 0.9823009
A -> !B, 52 65,	0.8257457, 0.8257457, 1.0038168 , valid negative
!A -> B, 52 65,	0.0031397194, Infinity, Infinity , valid negative
!A -> !B, 52 65,	-0.0031397194, -Infinity, -Infinity
A -> B, 52 74,	0.7522763, 0.7522763, 0.99543
A -> !B, 52 74,	0.2477237, 0.2477237, 1.0141387 , valid negative
!A -> B, 52 74,	0.003453672, Infinity, Infinity , valid negative
!A -> !B, 52 74,	-0.003453672, -Infinity, -Infinity
A -> B, 54 72,	0.42857143, 0.6159747, 0.83662236
A -> !B, 54 72,	0.26718995, 0.38402528, 1.4560958 , valid negative
!A -> B, 54 72,	0.30769232, 1.011352, 1.3736272 , valid negative
!A -> !B, 54 72,	-0.0034537017, -0.0113519505, -0.043042816
A -> B, 55 62,	0.2910518, 0.9459183, 0.9845588
A -> !B, 55 62,	0.016640514, 0.05408168, 1.3780019
!A -> B, 55 62,	0.66970176, 0.96734697, 1.0068628 , valid negative
!A -> !B, 55 62,	0.022605956, 0.032653045, 0.8320002
A -> B, 56 70,	0.6053375, 0.63819927, 1.0127877 , valid positive
A -> !B, 56 70,	0.34317112, 0.36180073, 0.9782133
!A -> B, 56 70,	0.024803758, 0.481707, 0.76444286
!A -> !B, 56 70,	0.026687622, 0.518293, 1.4013269 , valid negative
A -> B, 58 69,	0.38053375, 0.3793427, 0.9968701
A -> !B, 58 69,	0.622606, 0.6206573, 1.0019227 , valid negative
!A -> B, 58 69,	0.0, -0.0, -0.0
!A -> !B, 58 69,	-0.0031397343, 1.0, 1.614293 , valid negative
A -> B, 60 66,	0.9485086, 0.9593522, 1.0114323 , valid positive
A -> !B, 60 66,	0.040188372, 0.040647805, 0.78941005
!A -> B, 60 66,	0.0, 0.0, 0.0
!A -> !B, 60 66,	0.011303008, 1.0, 19.420727 , valid negative
A -> B, 60 75,	0.2477237, 0.25055572, 1.0114322 , valid positive
A -> !B, 60 75,	0.7409733, 0.74944425, 0.9962354
!A -> B, 60 75,	0.0, 0.0, 0.0
!A -> !B, 60 75,	0.011303008, 1.0, 1.3292989 , valid negative
A -> B, 62 64,	0.7924647, 0.82483655, 0.9985194
A -> !B, 62 64,	0.16828889, 0.17516345, 1.0070314 , valid negative
!A -> B, 62 64,	0.033594966, 0.85600036, 1.0362451 , valid negative
!A -> !B, 62 64,	0.005651474, 0.14399967, 0.827868
A -> B, 62 73,	0.255573, 0.26601306, 0.99559534
A -> !B, 62 73,	0.7051805, 0.733987, 1.001606 , valid negative
!A -> B, 62 73,	0.011616945, 0.29599997, 1.107826 , valid negative
!A -> !B, 62 73,	0.027629495, 0.704, 0.9606856
A -> B, 64 71,	0.2866562, 0.34701636, 0.9295602
A -> !B, 64 71,	0.53940344, 0.65298367, 1.0419605 , valid negative
!A -> B, 64 71,	0.08665621, 0.49819496, 1.3345256 , valid negative
!A -> !B, 64 71,	0.08728415, 0.501805, 0.800726
A -> B, 7 18,	0.20533752, 0.21261379, 0.9729524
A -> !B, 7 18,	0.7604396, 0.7873862, 1.0075634 , valid negative
!A -> B, 7 18,	0.013186812, 0.3853213, 1.7632878 , valid negative
!A -> !B, 7 18,	0.021036088, 0.6146787, 0.78656155
A -> B, 7 27,	0.6700157, 0.69375813, 1.002095 , valid positive
A -> !B, 7 27,	0.2957614, 0.30624187, 0.99528617
!A -> B, 7 27,	0.022292018, 0.6513772, 0.9408782
!A -> !B, 7 27,	0.011930883, 0.34862277, 1.1330241 , valid negative
A -> B, 7 36,	0.9353218, 0.9684655, 0.9953413
A -> !B, 7 36,	0.030455291, 0.031534493, 1.1678767
!A -> B, 7 36,	0.037676632, 1.1009188, 1.1314702 , valid negative
!A -> !B, 7 36,	-0.0034537315, -0.100918725, -3.7375147
A -> B, 7 45,	0.18084772, 0.18725617, 1.0212514 , valid positive
A -> !B, 7 45,	0.7849294, 0.81274384, 0.9952284
!A -> B, 7 45,	0.0025117844, 0.07339484, 0.40027836
!A -> !B, 7 45,	0.031711116, 0.92660517, 1.134655 , valid negative
A -> B, 7 54,	0.66907376, 0.6927828, 0.99571896
A -> !B, 7 54,	0.29670334, 0.30721718, 1.0097903 , valid negative
!A -> B, 7 54,	0.026687622, 0.77981764, 1.1208119 , valid negative
!A -> !B, 7 54,	0.007535279, 0.22018234, 0.72371596
A -> B, 7 72,	0.7051805, 0.730169, 0.9917221
A -> !B, 7 72,	0.26059657, 0.269831, 1.0231091 , valid negative
!A -> B, 7 72,	0.031083226, 0.9082581, 1.2336042 , valid negative
!A -> !B, 7 72,	0.0031396747, 0.09174192, 0.3478548
A -> B, 70 74,	0.4901099, 0.7777778, 1.0291742 , valid positive
A -> !B, 70 74,	0.14003137, 0.22222221, 0.90973985
!A -> B, 70 74,	0.26562008, 0.7181663, 0.95029485
!A -> !B, 70 74,	0.10423866, 0.2818337, 1.1537793 , valid negative
A -> B, 9 16,	0.3353218, 0.3716075, 1.0115982 , valid positive
A -> !B, 9 16,	0.56703293, 0.62839246, 0.9932655
!A -> B, 9 16,	0.03202513, 0.32797435, 0.8928191
!A -> !B, 9 16,	0.065620095, 0.6720256, 1.062234 , valid negative
A -> B, 9 25,	0.79843014, 0.8848295, 0.9853783
A -> !B, 9 25,	0.10392463, 0.11517048, 1.1286706 , valid negative
!A -> B, 9 25,	0.09952903, 1.0192924, 1.1351211 , valid negative
!A -> !B, 9 25,	-0.0018838048, -0.01929234, -0.1890649
A -> B, 9 34,	0.8643642, 0.95789844, 1.0035877 , valid positive
A -> !B, 9 34,	0.03799057, 0.042101562, 0.9247831
!A -> B, 9 34,	0.090109885, 0.92282945, 0.966846
!A -> !B, 9 34,	0.0075353384, 0.07717058, 1.6950915
A -> B, 9 52,	0.89984304, 0.99721646, 0.99721646
A -> !B, 9 52,	0.0025117397, 0.002783537, Infinity
!A -> B, 9 52,	0.10015696, 1.0257231, 1.0257231 , valid negative
!A -> !B, 9 52,	-0.0025117397, -0.02572312, -Infinity
A -> B, 9 70,	0.6018838, 0.6670146, 1.058516 , valid positive
A -> !B, 9 70,	0.30047095, 0.3329854, 0.9003042
!A -> B, 9 70,	0.02825743, 0.28938875, 0.45924425
!A -> !B, 9 70,	0.06938779, 0.7106112, 1.9213045 , valid negative
A -> B, 1 16,	0.15227629, 0.29059318, 0.7910592
A -> !B, 1 16,	0.37174255, 0.70940685, 1.1213205 , valid negative
!A -> B, 1 16,	0.21507065, 0.45184696, 1.2300279 , valid negative
!A -> !B, 1 16,	0.2609105, 0.548153, 0.8664354
A -> B, 1 25,	0.466562, 0.8903535, 0.9915301
A -> !B, 1 25,	0.05745682, 0.1096465, 1.0745354 , valid negative
!A -> B, 1 25,	0.43139717, 0.90633243, 1.0093247 , valid negative
!A -> !B, 1 25,	0.044584006, 0.09366758, 0.9179422
A -> B, 1 34,	0.5155416, 0.9838227, 1.0307485 , valid positive
A -> !B, 1 34,	0.008477211, 0.016177297, 0.35534278
!A -> B, 1 34,	0.43893248, 0.92216355, 0.9661483
!A -> !B, 1 34,	0.037048697, 0.077836476, 1.7097182
A -> B, 1 5,	0.4866562, 0.92869985, 0.9955937
A -> !B, 1 5,	0.037362635, 0.07130015, 1.0611736
!A -> B, 1 5,	0.44615388, 0.93733513, 1.004851 , valid negative
!A -> !B, 1 5,	0.029827297, 0.06266487, 0.9326526
A -> B, 1 52,	0.5233909, 0.9988017, 0.9988017
A -> !B, 1 52,	6.2793493E-4, 0.0011982918, Infinity
!A -> B, 1 52,	0.4766091, 1.0013193, 1.0013193 , valid negative
!A -> !B, 1 52,	-6.2793493E-4, -0.0013192432, -Infinity
A -> B, 1 70,	0.31930926, 0.6093469, 0.96700054
A -> !B, 1 70,	0.20470956, 0.39065307, 1.0562223 , valid negative
!A -> B, 1 70,	0.310832, 0.6530342, 1.0363299 , valid negative
!A -> !B, 1 70,	0.16514918, 0.3469658, 0.9381035
A -> B, 11 17,	0.5729984, 0.8572099, 1.0920855 , valid positive
A -> !B, 11 17,	0.09544742, 0.14279008, 0.6639216
!A -> B, 11 17,	0.21193093, 0.6392045, 0.81434655
!A -> !B, 11 17,	0.119623244, 0.36079547, 1.6775671 , valid negative
A -> B, 11 44,	0.5346939, 0.79990613, 0.9753833
A -> !B, 11 44,	0.13375193, 0.20009387, 1.1122146 , valid negative
!A -> B, 11 44,	0.28540027, 0.86079526, 1.0496299 , valid negative
!A -> !B, 11 44,	0.046153903, 0.13920471, 0.7737643
A -> B, 11 62,	0.6361067, 0.95162046, 0.9904938
A -> !B, 11 62,	0.032339096, 0.04837954, 1.2327114
!A -> B, 11 62,	0.32464683, 0.97916675, 1.0191654 , valid negative
!A -> !B, 11 62,	0.006907344, 0.020833228, 0.53083104
A -> B, 11 71,	0.22417583, 0.33536872, 0.8983594
A -> !B, 11 71,	0.44427, 0.66463125, 1.0605465 , valid negative
!A -> B, 11 71,	0.14913659, 0.44981062, 1.2049173 , valid negative
!A -> !B, 11 71,	0.18241759, 0.5501894, 0.8779325
A -> B, 12 16,	0.20847724, 0.6223056, 1.694054 , valid positive
A -> !B, 12 16,	0.1265306, 0.37769443, 0.5970009
!A -> B, 12 16,	0.1588697, 0.23890463, 0.65035146
!A -> !B, 12 16,	0.50612247, 0.7610954, 1.2030218 , valid negative
A -> B, 12 25,	0.33281004, 0.99343956, 1.1063304 , valid positive
A -> !B, 12 25,	0.002197802, 0.006560445, 0.0642924
!A -> B, 12 25,	0.5651491, 0.84985834, 0.9464332
!A -> !B, 12 25,	0.099843025, 0.15014166, 1.4713881 , valid negative
A -> B, 12 34,	0.32496077, 0.97000945, 1.0162764 , valid positive
A -> !B, 12 34,	0.010047078, 0.029990554, 0.6587584
!A -> B, 12 34,	0.6295133, 0.94664776, 0.99180037
!A -> !B, 12 34,	0.03547883, 0.053352255, 1.1719097
A -> B, 12 52,	0.33500785, 1.0, 1.0 , valid positive
A -> !B, 12 52,	0.0, 0.0, NaN
!A -> B, 12 52,	0.66499215, 1.0, 1.0 , valid negative
!A -> !B, 12 52,	0.0, 0.0, NaN
A -> B, 12 70,	0.18587127, 0.5548266, 0.88047975
A -> !B, 12 70,	0.14913657, 0.44517338, 1.2036308 , valid negative
!A -> B, 12 70,	0.44426998, 0.6680831, 1.0602115 , valid negative
!A -> !B, 12 70,	0.22072217, 0.33191696, 0.89741546
A -> B, 13 15,	0.3610675, 0.6678281, 1.049868 , valid positive
A -> !B, 13 15,	0.17959186, 0.33217192, 0.91282785
!A -> B, 13 15,	0.27503923, 0.59876966, 0.9413038
!A -> !B, 13 15,	0.1843014, 0.40123037, 1.1026045 , valid negative
A -> B, 13 24,	0.23704867, 0.43844366, 1.012649 , valid positive
A -> !B, 13 24,	0.30361068, 0.56155634, 0.99034166
!A -> B, 13 24,	0.19591837, 0.42652088, 0.98511165
!A -> !B, 13 24,	0.26342225, 0.5734791, 1.0113683 , valid negative
A -> B, 13 42,	0.44395605, 0.8211382, 0.96364224
A -> !B, 13 42,	0.09670332, 0.1788618, 1.2095009 , valid negative
!A -> B, 13 42,	0.40816328, 0.8885852, 1.0427943 , valid negative
!A -> !B, 13 42,	0.051177353, 0.11141482, 0.7534103
A -> B, 13 51,	0.21067505, 0.3896632, 1.0164433 , valid positive
A -> !B, 13 51,	0.3299843, 0.6103368, 0.9897773
!A -> B, 13 51,	0.17268445, 0.37593985, 0.9806457
!A -> !B, 13 51,	0.2866562, 0.6240602, 1.0120324 , valid negative
A -> B, 13 60,	0.5259027, 0.97270614, 0.98382634
A -> !B, 13 60,	0.01475668, 0.02729386, 2.414743
!A -> B, 13 60,	0.4627943, 1.0075188, 1.0190369 , valid negative
!A -> !B, 13 60,	-0.003453672, -0.00751876, -0.66519994
A -> B, 14 23,	0.26687598, 0.5766622, 1.0108249 , valid positive
A -> !B, 14 23,	0.19591835, 0.42333782, 0.9856221
!A -> B, 14 23,	0.30361068, 0.56516653, 0.9906744
!A -> !B, 14 23,	0.23359501, 0.43483347, 1.0123864 , valid negative
A -> B, 14 50,	0.2901099, 0.62686574, 1.0109202 , valid positive
A -> !B, 14 50,	0.17268443, 0.37313426, 0.9821757
!A -> B, 14 50,	0.32998428, 0.61426055, 0.9905924
!A -> !B, 14 50,	0.20722142, 0.38573942, 1.0153555 , valid negative
A -> B, 14 69,	0.1821036, 0.3934871, 1.03404 , valid positive
A -> !B, 14 69,	0.28069073, 0.6065129, 0.9790895
!A -> B, 14 69,	0.19843015, 0.36937463, 0.97067505
!A -> !B, 14 69,	0.33877555, 0.63062537, 1.0180141 , valid negative
A -> B, 15 22,	0.17299843, 0.27196446, 0.8920771
A -> !B, 15 22,	0.4631083, 0.72803557, 1.047332 , valid negative
!A -> B, 15 22,	0.13186812, 0.3623813, 1.1886556 , valid negative
!A -> !B, 15 22,	0.23202515, 0.63761866, 0.91726077
A -> B, 15 31,	0.50926214, 0.8005923, 1.0094562 , valid positive
A -> !B, 15 31,	0.12684458, 0.1994077, 0.96375346
!A -> B, 15 31,	0.28383046, 0.77998275, 0.9834699
!A -> !B, 15 31,	0.08006281, 0.22001728, 1.0633612 , valid negative
A -> B, 15 40,	0.62794346, 0.9871668, 0.9918379
A -> !B, 15 40,	0.008163273, 0.012833178, 2.7248976
!A -> B, 15 40,	0.36734694, 1.0094908, 1.0142677 , valid negative
!A -> !B, 15 40,	-0.003453672, -0.009490892, -2.015222
A -> B, 15 68,	0.39529043, 0.6214216, 0.99759465
A -> !B, 15 68,	0.2408163, 0.37857842, 1.0039736 , valid negative
!A -> B, 15 68,	0.22762948, 0.6255391, 1.0042048 , valid negative
!A -> !B, 15 68,	0.13626379, 0.37446088, 0.9930539
A -> B, 16 21,	0.2354788, 0.6410256, 0.917603
A -> !B, 16 21,	0.13186814, 0.3589744, 1.1909722 , valid negative
!A -> B, 16 21,	0.4631083, 0.7320099, 1.0478433 , valid negative
!A -> !B, 16 21,	0.16954474, 0.26799008, 0.88911283
A -> B, 16 58,	0.36734694, 1.0, 0.9968701
A -> !B, 16 58,	0.0, 0.0, -0.0
!A -> B, 16 58,	0.6357928, 1.0049628, 1.0018173 , valid negative
!A -> !B, 16 58,	-0.0031397343, -0.0049628057, 1.5806452
A -> B, 17 20,	0.1632653, 0.208, 0.54480267
A -> !B, 17 20,	0.62166405, 0.792, 1.2811173 , valid negative
!A -> B, 17 20,	0.21852432, 1.0160582, 2.661304 , valid negative
!A -> !B, 17 20,	-0.003453657, -0.016058244, -0.025975369
A -> B, 17 39,	0.2587127, 0.3296, 1.0497761 , valid positive
A -> !B, 17 39,	0.5262166, 0.6704, 0.9772193
!A -> B, 17 39,	0.05525902, 0.25693426, 0.8183356
!A -> !B, 17 39,	0.15981165, 0.7430658, 1.0831417 , valid negative
A -> B, 17 48,	0.7343799, 0.9356, 0.98900956
A -> !B, 17 48,	0.050549448, 0.06440002, 1.1925236
!A -> B, 17 48,	0.211617, 0.9839417, 1.040111 , valid negative
!A -> !B, 17 48,	0.003453672, 0.016058313, 0.297359
A -> B, 17 66,	0.7375196, 0.93960005, 0.99060774
A -> !B, 17 66,	0.047409713, 0.06039995, 1.1730114
!A -> B, 17 66,	0.210989, 0.98102176, 1.0342782 , valid negative
!A -> !B, 17 66,	0.0040816665, 0.018978257, 0.36857155
A -> B, 17 75,	0.19623233, 0.25, 1.0091889 , valid positive
A -> !B, 17 75,	0.588697, 0.75, 0.9969742
!A -> B, 17 75,	0.051491365, 0.23941603, 0.966464
!A -> !B, 17 75,	0.1635793, 0.760584, 1.0110434 , valid negative
A -> B, 18 29,	0.21821035, 0.9985632, 0.9998188
A -> !B, 18 29,	3.1398237E-4, 0.0014368296, 1.1440917
!A -> B, 18 29,	0.7805338, 0.99879473, 1.0000507 , valid negative
!A -> !B, 18 29,	9.418875E-4, 0.0012052679, 0.9597077
A -> B, 18 38,	0.1632653, 0.7471264, 1.0836054 , valid positive
A -> !B, 18 38,	0.055259034, 0.2528736, 0.81436044
!A -> B, 18 38,	0.5262167, 0.67336285, 0.9766213
!A -> !B, 18 38,	0.25525898, 0.32663715, 1.0519104 , valid negative
A -> B, 18 56,	0.20690738, 0.94683903, 0.9982398
A -> !B, 18 56,	0.01161696, 0.053160965, 1.0324242
!A -> B, 18 56,	0.7416012, 0.94897544, 1.0004922 , valid negative
!A -> !B, 18 56,	0.03987442, 0.05102452, 0.99093324
A -> B, 18 74,	0.16703297, 0.7643678, 1.0114298 , valid positive
A -> !B, 18 74,	0.051491365, 0.23563218, 0.96463805
!A -> B, 18 74,	0.588697, 0.7533146, 0.99680394
!A -> !B, 18 74,	0.19277866, 0.24668543, 1.0098882 , valid negative
A -> B, 19 28,	0.18932496, 0.30454546, 0.97878635
A -> !B, 19 28,	0.43233907, 0.69545454, 1.0095819 , valid negative
!A -> B, 19 28,	0.12182103, 0.32199168, 1.0348573 , valid negative
!A -> !B, 19 28,	0.2565149, 0.67800826, 0.9842554
A -> B, 19 46,	0.62166405, 1.0, 1.2460877 , valid positive
A -> !B, 19 46,	0.0, 0.0, 0.0
!A -> B, 19 46,	0.1808477, 0.47800824, 0.5956402
!A -> !B, 19 46,	0.19748825, 0.5219917, 2.6431537 , valid negative
A -> B, 19 55,	0.18838304, 0.3030303, 0.9848484
A -> !B, 19 55,	0.433281, 0.6969697, 1.006734 , valid negative
!A -> B, 19 55,	0.11930928, 0.31535274, 1.0248964 , valid negative
!A -> !B, 19 55,	0.25902668, 0.68464726, 0.98893493
A -> B, 19 64,	0.5020408, 0.80757576, 0.97762406
A -> !B, 19 64,	0.119623244, 0.19242424, 1.1062658 , valid negative
!A -> B, 19 64,	0.32401884, 0.85643154, 1.0367671 , valid negative
!A -> !B, 19 64,	0.054317117, 0.14356847, 0.8253891
A -> B, 19 73,	0.16389325, 0.26363638, 0.98670024
A -> !B, 19 73,	0.4577708, 0.73636365, 1.0048493 , valid negative
!A -> B, 19 73,	0.1032967, 0.27302903, 1.0218537 , valid negative
!A -> !B, 19 73,	0.27503926, 0.726971, 0.99203193
A -> B, 2 15,	0.2643642, 0.551408, 0.8668483
A -> !B, 2 15,	0.21507064, 0.448592, 1.2327571 , valid negative
!A -> B, 2 15,	0.37174252, 0.71411335, 1.1226313 , valid negative
!A -> !B, 2 15,	0.14882264, 0.28588668, 0.78563327
A -> B, 2 24,	0.18995291, 0.39620173, 0.9150852
A -> !B, 2 24,	0.28948194, 0.6037983, 1.064838 , valid negative
!A -> B, 2 24,	0.24301413, 0.4668275, 1.0782056 , valid negative
!A -> !B, 2 24,	0.27755103, 0.5331725, 0.9402849
A -> B, 2 42,	0.40847725, 0.85199744, 0.99985695
A -> !B, 2 42,	0.0709576, 0.14800256, 1.0008245 , valid negative
!A -> B, 2 42,	0.44364208, 0.8522316, 1.0001317 , valid negative
!A -> !B, 2 42,	0.07692307, 0.1477684, 0.99924076
A -> B, 2 51,	0.17205651, 0.3588736, 0.93612814
A -> !B, 2 51,	0.30737835, 0.6411264, 1.0397086 , valid negative
!A -> B, 2 51,	0.21130298, 0.40591073, 1.0588253 , valid negative
!A -> !B, 2 51,	0.30926216, 0.59408927, 0.96342885
A -> B, 2 60,	0.46467817, 0.9692207, 0.980301
A -> !B, 2 60,	0.01475668, 0.030779302, 2.723109
!A -> B, 2 60,	0.5240188, 1.0066345, 1.0181425 , valid negative
!A -> !B, 2 60,	-0.003453672, -0.0066344664, -0.5869647
A -> B, 20 44,	0.3287284, 0.86101973, 1.0499035 , valid positive
A -> !B, 20 44,	0.053061217, 0.13898027, 0.77251667
!A -> B, 20 44,	0.49136576, 0.79481965, 0.96918094
!A -> !B, 20 44,	0.12684461, 0.20518035, 1.1404874 , valid negative
A -> B, 20 62,	0.3720565, 0.9745066, 1.0143149 , valid positive
A -> !B, 20 62,	0.009733111, 0.025493383, 0.64957196
!A -> B, 20 62,	0.5886971, 0.9522601, 0.99115956
!A -> !B, 20 62,	0.02951333, 0.047739945, 1.2164147
A -> B, 21 25,	0.62386185, 0.8930337, 0.9945148
A -> !B, 21 25,	0.07472527, 0.10696632, 1.0482695 , valid negative
!A -> B, 21 25,	0.27409732, 0.90937495, 1.012713 , valid negative
!A -> !B, 21 25,	0.027315557, 0.09062505, 0.88812536
A -> B, 21 34,	0.6634223, 0.9496629, 0.9949593
A -> !B, 21 34,	0.035164833, 0.050337076, 1.1056798
!A -> B, 21 34,	0.2910518, 0.965625, 1.0116827 , valid negative
!A -> !B, 21 34,	0.010361075, 0.034375027, 0.7550651
A -> B, 21 52,	0.6954474, 0.9955056, 0.9955056
A -> !B, 21 52,	0.0031397343, 0.0044944286, Infinity
!A -> B, 21 52,	0.3045526, 1.0104167, 1.0104167 , valid negative
!A -> !B, 21 52,	-0.0031397343, -0.010416722, -Infinity
A -> B, 21 70,	0.4210361, 0.6026966, 0.9564469
A -> !B, 21 70,	0.27755103, 0.3973034, 1.074203 , valid negative
!A -> B, 21 70,	0.20910516, 0.6937499, 1.1009436 , valid negative
!A -> !B, 21 70,	0.09230772, 0.30625007, 0.828019
A -> B, 22 42,	0.25839874, 0.84757984, 0.9946727
A -> !B, 22 42,	0.04646781, 0.15242016, 1.030697 , valid negative
!A -> B, 22 42,	0.59372056, 0.8541102, 1.0023364 , valid negative
!A -> !B, 22 42,	0.10141286, 0.14588977, 0.98653716
A -> B, 22 60,	0.30361068, 0.9958806, 1.0072658 , valid positive
A -> !B, 22 60,	0.0012558699, 0.004119396, 0.36445242
!A -> B, 22 60,	0.6850863, 0.98554647, 0.9968134
!A -> !B, 22 60,	0.010047138, 0.014453538, 1.2787338
A -> B, 23 50,	0.34976453, 0.6130985, 0.98871833
A -> !B, 23 50,	0.22072214, 0.3869015, 1.0184143 , valid negative
!A -> B, 23 50,	0.27032965, 0.62938595, 1.0149845 , valid negative
!A -> !B, 23 50,	0.15918368, 0.37061405, 0.97554195
A -> B, 23 69,	0.2376766, 0.4166208, 1.0948327 , valid positive
A -> !B, 23 69,	0.33281004, 0.5833792, 0.9417449
!A -> B, 23 69,	0.14285715, 0.33260235, 0.8740417
!A -> !B, 23 69,	0.2866562, 0.6673977, 1.0773753 , valid negative
A -> B, 24 31,	0.2455259, 0.5670776, 0.71502066
A -> !B, 24 31,	0.18744114, 0.43292242, 2.0923488 , valid negative
!A -> B, 24 31,	0.5475667, 0.96567005, 1.2176006 , valid negative
!A -> !B, 24 31,	0.019466221, 0.034329966, 0.16591948
A -> B, 24 40,	0.4254317, 0.98259604, 0.98724556
A -> !B, 24 40,	0.0075353384, 0.01740396, 3.6954198
!A -> B, 24 40,	0.5698587, 1.0049834, 1.0097389 , valid negative
!A -> !B, 24 40,	-0.0028257668, -0.004983426, -1.0581418
A -> B, 24 68,	0.2901099, 0.6700508, 1.0756612 , valid positive
A -> !B, 24 68,	0.14285713, 0.3299492, 0.87501097
!A -> B, 24 68,	0.33281, 0.5869324, 0.9422277
!A -> !B, 24 68,	0.23422292, 0.41306758, 1.0954373 , valid negative
A -> B, 25 58,	0.89764524, 0.99965036, 0.9965216
A -> !B, 25 58,	3.1393766E-4, 3.4964085E-4, -0.11135095
!A -> B, 25 58,	0.1054945, 1.033846, 1.0306101 , valid negative
!A -> !B, 25 58,	-0.003453672, -0.03384598, 10.779887
A -> B, 27 29,	0.6901099, 0.9968254, 0.9980789
A -> !B, 27 29,	0.002197802, 0.003174603, 2.527812
!A -> B, 27 29,	0.30863422, 1.0030613, 1.0043225 , valid negative
!A -> !B, 27 29,	-9.419322E-4, -0.00306128, -2.4375772
A -> B, 27 38,	0.39026687, 0.5637188, 0.81759757
A -> !B, 27 38,	0.30204085, 0.4362812, 1.4050108 , valid negative
